physics_hybrid_master_did,2026-04-21 00:21:35,0.03961087018251419,0.07149876654148102,0.13245935440063478,20.149167478084564,0.895772832982624,0.42993484054676995,34.49047374725342
pinns_baseline_wavelet_did,2026-04-20 23:10:33,0.05119162052869797,0.0932420939207077,-0.5251387774944305,24.419651925563812,0.8527482227731452,0.2245289730725027,0.7337904214859009
grad_corr_high_real,2026-04-18 12:38:52,0.03874759003520012,0.07094085216522217,0.012184071540832519,20.11624976992607,0.9006177921592805,0.4784181177034853,39.26559264659882
physics_hybrid_master,2026-04-21 00:22:08,0.03737200051546097,0.0689539983868599,0.06333556771278381,19.03138443827629,0.9016976075823905,0.4426445112694027,0.74301176071167
grad_corr_low_real,2026-04-18 12:38:52,0.03912527114152908,0.07255058735609055,-0.027018648386001588,19.775495529174805,0.8896514032791443,0.404050183445792,0.7948704719543457
grad_corr_low_noclip,2026-04-21 00:50:30,0.03567907214164734,0.06799302995204926,0.09953204989433288,17.57207542657852,0.9039075766374782,0.42497603920636096,0.6823791265487671
pinns_baseline_wavelet,2026-04-21 00:17:50,0.04196104779839516,0.07717053592205048,-0.1569948673248291,20.71284681558609,0.8744561286070487,0.28486074815878715,0.7404875040054322
grad_corr_low_highlr,2026-04-19 13:45:16,0.03796444088220596,0.06970156729221344,0.046387845277786256,19.460491240024567,0.8963224508336225,0.43208732384804216,0.6560949325561524
grad_corr_med_real,2026-04-18 12:38:52,0.037168946117162704,0.06880480796098709,0.07288532853126525,19.22772243618965,0.9042632462439066,0.4676421259335236,0.6524288892745972
pinns_baseline_base,2026-04-19 13:45:30,0.03634544089436531,0.0666162297129631,0.1315610647201538,18.20410743355751,0.9034817518013114,0.360829537532281,0.6549667835235595
pinns_bc_heavy,2026-04-20 21:39:39,0.036452699452638626,0.06843210756778717,0.08244976997375489,18.149355202913284,0.892476078922031,0.3190217251538269,0.6549665927886963
wavelet_grad_corr,2026-04-19 13:45:30,0.038660820573568344,0.07064755260944366,0.03035762906074524,20.51545426249504,0.8932782894605706,0.476652230724934,0.7289103746414185
physics_hybrid_master_did,2026-04-22 11:43:28,0.03668653219938278,0.06715277582406998,0.13132468461990357,18.598579466342926,0.9023043994407172,0.4603773026391636,39.33342795372009
pinns_baseline_wavelet_did,2026-04-22 11:30:27,0.04233897104859352,0.0801427885890007,-0.23968828916549684,20.312007516622543,0.8743365158714773,0.29502880978690127,0.7353269100189209
grad_corr_high_real,2026-04-18 12:38:52,0.03995862603187561,0.07154972851276398,0.014990973472595214,20.49835816025734,0.8970268594388072,0.46963814118553654,39.24453165531158
grad_corr_low_real,2026-04-18 12:38:52,0.04062172397971153,0.07675707340240479,-0.16324458122253419,20.389081239700317,0.8840186855292755,0.38100937330026396,0.6445305347442627
grad_corr_low_highlr,2026-04-19 13:45:16,0.04076216369867325,0.07274967432022095,-0.05562326908111572,21.046801507472992,0.8877805891127805,0.4170034105300748,0.6472697734832764
grad_corr_med_real,2026-04-18 12:38:52,0.03856562450528145,0.0699794739484787,0.04140360355377197,19.469856321811676,0.902071307924771,0.4657432256572089,0.6505545139312744
pinns_baseline_wavelet,2026-04-22 11:34:23,0.047577738761901855,0.08632349222898483,-0.5155188262462616,23.471684753894806,0.8686199141272486,0.2652563449439031,0.7356181144714355
pinns_baseline_base,2026-04-19 13:45:30,0.03815500810742378,0.07069052755832672,0.022873473167419434,18.653876036405563,0.8971998073802124,0.33474146429968604,0.6493744611740112
grad_corr_low_noclip,2026-04-23 01:33:58,0.03830447047948837,0.07387931644916534,-0.10736479163169861,19.216158986091614,0.9005954888712298,0.41643408827815537,0.6533676862716675
pinns_bc_heavy,2026-04-22 11:25:18,0.03764858841896057,0.06907595694065094,0.0656844437122345,18.697942942380905,0.8951004020977177,0.3435370109151053,0.6505957126617432
wavelet_grad_corr,2026-04-19 13:45:30,0.040284715592861176,0.07274030894041061,-0.0519375205039978,20.462116450071335,0.8932609737085005,0.44376216516632716,0.7380977869033813
physics_hybrid_master,2026-04-22 11:40:52,0.03553079813718796,0.06177300214767456,0.26192606091499326,18.48102256655693,0.9132817140509353,0.47404435316063187,0.731968903541565
pinns_baseline_wavelet_did,2026-04-23 01:29:55,0.04391446337103844,0.07884588837623596,-0.123531174659729,21.440118849277496,0.8715693805112814,0.2988075364676225,39.092267632484436
physics_hybrid_master_did,2026-04-22 11:43:28,0.03730747103691101,0.06494362652301788,0.25162511467933657,19.05651479959488,0.906116117041557,0.4682764867503109,0.727326512336731
physics_hybrid_master,2026-04-24 01:49:50,0.03445056825876236,0.0626111626625061,0.162528133392334,18.07862550020218,0.9135231070868368,0.46350111107253245,13.792711091041564
pinns_baseline_base,2026-04-19 13:45:30,0.036001671105623245,0.06526472419500351,0.08150472044944763,18.27320948243141,0.9041842382660212,0.34511807636712666,0.6986715793609619
grad_corr_high_real,2026-04-18 12:38:52,0.03750625252723694,0.06894799321889877,-0.026871585845947267,19.74546030163765,0.9010455313397632,0.468686582792185,0.6436665773391723
pinns_baseline_wavelet,2026-04-24 01:48:09,0.0398271381855011,0.07506383955478668,-0.21062415838241577,19.986408054828644,0.8844663771347738,0.28464107435444974,0.7325156211853028
grad_corr_low_real,2026-04-18 12:38:52,0.03781995177268982,0.07027505338191986,-0.07080521583557128,19.4321571290493,0.8936379940630494,0.3969994313302357,0.6436840772628785
wavelet_grad_corr,2026-04-19 13:45:30,0.03764532506465912,0.0681534931063652,0.012052983045578003,19.758384972810745,0.8967061673776641,0.4581175174809082,0.7259090185165405
grad_corr_low_highlr,2026-04-19 13:45:16,0.03523635119199753,0.06425301730632782,0.11878055334091187,18.559231162071228,0.900027657666798,0.4098417164952165,0.6442068576812744
grad_corr_med_real,2026-04-18 12:38:52,0.03713507205247879,0.0687880665063858,-0.009036219120025635,19.429646134376526,0.905771153170214,0.4641368654729699,0.6423931837081909
grad_corr_low_noclip,2026-04-24 23:33:42,0.03263618424534798,0.05936494469642639,0.245584899187088,17.070497572422028,0.9147015199066976,0.4590737766745258,0.6437123775482178
pinns_bc_heavy,2026-04-24 01:46:57,0.034810639917850494,0.06597907841205597,0.06414613127708435,17.566159665584564,0.8976781770507516,0.3345495962544522,0.6473170042037963
uk_grad_corr_low_Floor_Speed,2026-04-29 03:07:04,0.05899157375097275,0.08655886352062225,-2.0585688829421995,38.078078627586365,0.729023750489025,0.14641727070679136,44.15095858573913,337.8
uk_grad_corr_low_Floor_Turb,2026-04-29 03:07:04,0.037960927933454514,0.04449779912829399,-13.253232765197755,72.86932110786438,0.5969994518549967,0.06073389740176862,44.15095858573913,337.8
uk_grad_corr_low_Roof_Speed,2026-04-29 03:07:04,0.021778471767902374,0.08486676216125488,-0.5481187582015992,91.06489896774292,0.9030530874749173,0.01631948776313257,44.15095858573913,337.8
uk_grad_corr_low_Roof_Turb,2026-04-29 03:07:04,0.007348886225372553,0.026907363906502724,-27.60700912475586,63.41767132282257,0.9379738571159264,0.020256324558367733,44.15095858573913,337.8
uk_pinns_baseline_Floor_Speed,2026-04-29 03:07:04,0.07753906399011612,0.09723906219005585,-3.088300323486328,56.89264476299286,0.6598929041332151,0.12342851869043185,0.6523220062255859,337.8
uk_pinns_baseline_Floor_Turb,2026-04-29 03:07:04,0.053758155554533005,0.05959174782037735,-26.930929756164552,57.250176668167114,0.49049234355727667,0.07790546490644576,0.6523220062255859,337.8
uk_pinns_baseline_Roof_Speed,2026-04-29 03:07:04,0.020303349941968918,0.08401201665401459,-0.5169315338134766,94.99690651893616,0.9125325836820976,0.024217205524401163,0.6523220062255859,337.8
uk_pinns_baseline_Roof_Turb,2026-04-29 03:07:04,0.010293746367096901,0.03548680618405342,-50.05105400085449,66.82470202445984,0.9038856443235599,0.015750392661893976,0.6523220062255859,337.8
uk_grad_corr_low_Floor_Speed,2026-04-29 03:07:04,0.052630841732025146,0.0737500786781311,-2.4931596755981444,38.62882375717163,0.7710026207898849,0.22063808723953696,42.83052554130554,390.0
